InstructionDecimal,CyclesTaken,ClockStop,NextBlipCycles
34645,3,0,2
34646,940,0,0
34648,938,0,0
34649,3,0,2
34650,942,0,0
34652,938,0,0
34653,3,0,2
34654,938,0,0
34656,938,0,0
34657,3,0,2
34658,943,0,0
34660,938,0,0
34661,3,0,2
34662,939,0,0
34664,939,0,0
34665,3,0,2
34666,944,0,0
34668,945,0,0
34669,3,0,2
34670,942,0,0
34672,938,0,0
34673,3,0,2
34674,941,0,0
34676,945,0,0
34677,3,0,2
34678,942,0,0
34680,937,0,0
34681,3,0,2
34682,942,0,0
34684,944,0,0
34685,3,0,2
34686,940,0,0
34688,940,0,0
34689,3,0,2
34690,945,0,0
34692,943,0,0
34693,3,0,2
34694,3,0,2
34696,940,0,0
34697,3,0,2
34698,3,0,2
34700,939,0,0
34701,3,0,2
34702,3,0,2
34704,944,0,0
34705,3,0,2
34706,3,0,2
34708,943,0,0
34709,3,0,2
34710,3,0,2
34712,941,0,0
34713,3,0,2
34714,3,0,2
34716,939,0,0
34717,3,0,2
34718,3,0,2
34720,940,0,0
34721,3,0,2
34722,3,0,2
34724,941,0,0
34725,3,0,2
34726,3,0,2
34728,943,0,0
34729,3,0,2
34730,3,0,2
34732,946,0,0
34733,3,0,2
34734,3,0,2
34736,943,0,0
34737,3,0,2
34738,3,0,2
34740,940,0,0
34741,3,0,2
34742,3,0,2
34744,945,0,0
34745,3,0,2
34746,3,0,2
34748,943,0,0
34749,3,0,2
34750,3,0,2
34752,938,0,0
34753,3,0,2
34754,942,0,0
34756,942,0,0
34757,3,0,2
34758,938,0,0
34760,943,0,0
34761,3,0,2
34762,938,0,0
34764,938,0,0
34765,3,0,2
34766,939,0,0
34768,939,0,0
34769,3,0,2
34770,942,0,0
34772,944,0,0
34773,3,0,2
34774,944,0,0
34776,944,0,0
34777,3,0,2
34778,942,0,0
34780,944,0,0
34781,3,0,2
34782,939,0,0
34784,939,0,0
34785,3,0,2
34786,941,0,0
34788,942,0,0
34789,3,0,2
34790,944,0,0
34792,942,0,0
34793,3,0,2
34794,940,0,0
34796,941,0,0
34797,3,0,2
34798,943,0,0
34800,938,0,0
34801,3,0,2
34802,941,0,0
34804,944,0,0
34805,3,0,2
34806,941,0,0
34808,944,0,0
34809,3,0,2
34810,944,0,0
34812,941,0,0
34813,3,0,2
34814,943,0,0
34816,944,0,0
34817,3,0,2
34818,940,0,0
34820,939,0,0
34821,3,0,2
34822,939,0,0
34824,939,0,0
34825,3,0,2
34826,945,0,0
34828,939,0,0
34829,3,0,2
34830,942,0,0
34832,940,0,0
34833,3,0,2
34834,945,0,0
34836,938,0,0
34837,3,0,2
34838,942,0,0
34840,943,0,0
34841,3,0,2
34842,939,0,0
34844,939,0,0
34845,3,0,2
34846,941,0,0
34848,940,0,0
34849,3,0,2
34850,942,0,0
34852,943,0,0
34853,3,0,2
34854,942,0,0
34856,938,0,0
34857,3,0,2
34858,943,0,0
34860,942,0,0
34861,3,0,2
34862,941,0,0
34864,942,0,0
34865,3,0,2
34866,940,0,0
34868,940,0,0
34869,3,0,2
34870,940,0,0
34872,941,0,0
34873,3,0,2
34874,944,0,0
34876,944,0,0
34877,3,0,2
34878,943,0,0
34880,945,0,0
34881,3,0,2
34882,943,0,0
34884,939,0,0
34885,3,0,2
34886,939,0,0
34888,940,0,0
34889,3,0,2
34890,943,0,0
34892,940,0,0
34893,3,0,2
34894,943,0,0
34896,942,0,0
34897,3,0,2
34898,941,0,0
34900,943,0,0
34901,3,0,2
34902,943,0,0
34904,944,0,0
34905,3,0,2
34906,942,0,0
34908,938,0,0
34909,3,0,2
34910,945,0,0
34912,942,0,0
34913,3,0,2
34914,941,0,0
34916,943,0,0
34917,3,0,2
34918,945,0,0
34920,940,0,0
34921,3,0,2
34922,945,0,0
34924,942,0,0
34925,3,0,2
34926,944,0,0
34928,943,0,0
34929,3,0,2
34930,943,0,0
34932,940,0,0
34933,3,0,2
34934,944,0,0
34936,939,0,0
34937,3,0,2
34938,941,0,0
34940,942,0,0
34941,3,0,2
34942,942,0,0
34944,941,0,0
34945,3,0,2
34946,943,0,0
34948,941,0,0
34949,3,0,2
34950,940,0,0
34952,940,0,0
34953,3,0,2
34954,945,0,0
34956,942,0,0
34957,3,0,2
34958,941,0,0
34960,939,0,0
34961,3,0,2
34962,940,0,0
34964,939,0,0
34965,3,0,2
34966,941,0,0
34968,942,0,0
34969,3,0,2
34970,943,0,0
34972,944,0,0
34973,3,0,2
34974,940,0,0
34976,939,0,0
34977,3,0,2
34978,942,0,0
34980,946,0,0
34981,3,0,2
34982,944,0,0
34984,941,0,0
34985,3,0,2
34986,944,0,0
34988,944,0,0
34989,3,0,2
34990,943,0,0
34992,944,0,0
34993,3,0,2
34994,945,0,0
34996,940,0,0
34997,3,0,2
34998,940,0,0
35000,938,0,0
35001,3,0,2
35002,945,0,0
35004,943,0,0
35005,3,0,2
35006,937,0,0
35008,939,0,0
35009,3,0,2
35010,942,0,0
35012,946,0,0
35013,3,0,2
35014,938,0,0
35016,938,0,0
35017,3,0,2
35018,945,0,0
35020,946,0,0
35021,3,0,2
35022,943,0,0
35024,943,0,0
35025,3,0,2
35026,941,0,0
35028,940,0,0
35029,3,0,2
35030,939,0,0
35032,941,0,0
35033,3,0,2
35034,943,0,0
35036,939,0,0
35037,3,0,2
35038,941,0,0
35040,939,0,0
35041,3,0,2
35042,943,0,0
35044,944,0,0
35045,3,0,2
35046,939,0,0
35048,945,0,0
35049,3,0,2
35050,939,0,0
35052,940,0,0
35053,3,0,2
35054,942,0,0
35056,944,0,0
35057,3,0,2
35058,943,0,0
35060,940,0,0
35061,3,0,2
35062,940,0,0
35064,945,0,0
35065,3,0,2
35066,939,0,0
35068,938,0,0
35069,3,0,2
35070,942,0,0
35072,940,0,0
35073,942,0,0
35074,942,0,0
35076,939,0,0
35077,939,0,0
35078,942,0,0
35080,945,0,0
35081,940,0,0
35082,940,0,0
35084,940,0,0
35085,940,0,0
35086,939,0,0
35088,939,0,0
35089,938,0,0
35090,938,0,0
35092,941,0,0
35093,945,0,0
35094,939,0,0
35096,943,0,0
35097,943,0,0
35098,944,0,0
35100,939,0,0
35101,940,0,0
35102,941,0,0
35104,943,0,0
35105,940,0,0
35106,941,0,0
35108,940,0,0
35109,941,0,0
35110,939,0,0
35112,944,0,0
35113,945,0,0
35114,939,0,0
35116,938,0,0
35117,939,0,0
35118,946,0,0
35120,944,0,0
35121,944,0,0
35122,939,0,0
35124,942,0,0
35125,945,0,0
35126,940,0,0
35128,944,0,0
35129,945,0,0
35130,942,0,0
35132,939,0,0
35133,944,0,0
35134,937,0,0
35136,943,0,0
35137,939,0,0
35138,941,0,0
35140,944,0,0
35141,945,0,0
35142,941,0,0
35144,943,0,0
35145,941,0,0
35146,939,0,0
35148,946,0,0
35149,942,0,0
35150,939,0,0
35152,945,0,0
35153,941,0,0
35154,941,0,0
35156,942,0,0
35157,938,0,0
35158,945,0,0
35160,942,0,0
35161,944,0,0
35162,943,0,0
35164,942,0,0
35165,944,0,0
35166,945,0,0
35168,943,0,0
35169,944,0,0
35170,938,0,0
35172,945,0,0
35173,939,0,0
35174,943,0,0
35176,943,0,0
35177,945,0,0
35178,938,0,0
35180,940,0,0
35181,941,0,0
35182,939,0,0
35184,939,0,0
35185,939,0,0
35186,944,0,0
35188,942,0,0
35189,942,0,0
35190,944,0,0
35192,938,0,0
35193,944,0,0
35194,944,0,0
35196,940,0,0
35197,943,0,0
35198,944,0,0
35200,942,0,0
35201,943,0,0
35202,942,0,0
35204,941,0,0
35205,943,0,0
35206,943,0,0
35208,944,0,0
35209,943,0,0
35210,942,0,0
35212,938,0,0
35213,945,0,0
35214,939,0,0
35216,944,0,0
35217,938,0,0
35218,942,0,0
35220,939,0,0
35221,940,0,0
35222,941,0,0
35224,942,0,0
35225,944,0,0
35226,943,0,0
35228,944,0,0
35229,940,0,0
35230,938,0,0
35232,939,0,0
35233,939,0,0
35234,939,0,0
35236,939,0,0
35237,940,0,0
35238,939,0,0
35240,945,0,0
35241,942,0,0
35242,944,0,0
35244,941,0,0
35245,942,0,0
35246,946,0,0
35248,946,0,0
35249,944,0,0
35250,945,0,0
35252,942,0,0
35253,944,0,0
35254,941,0,0
35256,941,0,0
35257,943,0,0
35258,944,0,0
35260,943,0,0
35261,940,0,0
35262,943,0,0
35264,945,0,0
35265,939,0,0
35266,942,0,0
35268,938,0,0
35269,942,0,0
35270,945,0,0
35272,940,0,0
35273,944,0,0
35274,942,0,0
35276,943,0,0
35277,941,0,0
35278,939,0,0
35280,943,0,0
35281,943,0,0
35282,943,0,0
35284,945,0,0
35285,944,0,0
35286,938,0,0
35288,944,0,0
35289,941,0,0
35290,939,0,0
35292,940,0,0
35293,938,0,0
35294,946,0,0
35296,943,0,0
35297,942,0,0
35298,938,0,0
35300,943,0,0
35301,938,0,0
35302,943,0,0
35304,944,0,0
35305,943,0,0
35306,946,0,0
35308,944,0,0
35309,940,0,0
35310,939,0,0
35312,941,0,0
35313,944,0,0
35314,944,0,0
35316,940,0,0
35317,943,0,0
35318,943,0,0
35320,941,0,0
35321,938,0,0
35322,941,0,0
35324,946,0,0
35325,941,0,0
35326,943,0,0
35328,944,0,0
35329,3,0,0
35330,939,0,0
35332,945,0,0
35333,3,0,0
35334,943,0,0
35336,939,0,0
35337,3,0,0
35338,938,0,0
35340,944,0,0
35341,3,0,0
35342,941,0,0
35344,943,0,0
35345,3,0,2
35346,940,0,0
35348,939,0,0
35349,3,0,2
35350,944,0,0
35352,943,0,0
35353,3,0,2
35354,939,0,0
35356,940,0,0
35357,3,0,2
35358,940,0,0
35360,939,0,0
35361,3,0,0
35362,944,0,0
35364,945,0,0
35365,3,0,0
35366,940,0,0
35368,942,0,0
35369,3,0,0
35370,941,0,0
35372,939,0,0
35373,3,0,0
35374,941,0,0
35376,939,0,0
35377,3,0,2
35378,944,0,0
35380,938,0,0
35381,3,0,2
35382,945,0,0
35384,939,0,0
35385,3,0,2
35386,941,0,0
35388,938,0,0
35389,3,0,2
35390,941,0,0
35392,937,0,0
35393,3,0,0
35394,943,0,0
35396,944,0,0
35397,3,0,0
35398,942,0,0
35400,940,0,0
35401,3,0,0
35402,939,0,0
35404,941,0,0
35405,3,0,0
35406,944,0,0
35408,946,0,0
35409,3,0,2
35410,942,0,0
35412,945,0,0
35413,3,0,2
35414,940,0,0
35416,939,0,0
35417,3,0,2
35418,939,0,0
35420,943,0,0
35421,3,0,2
35422,940,0,0
35424,941,0,0
35425,3,0,0
35426,943,0,0
35428,944,0,0
35429,3,0,0
35430,941,0,0
35432,942,0,0
35433,3,0,0
35434,942,0,0
35436,942,0,0
35437,3,0,0
35438,940,0,0
35440,944,0,0
35441,3,0,2
35442,939,0,0
35444,940,0,0
35445,3,0,2
35446,940,0,0
35448,939,0,0
35449,3,0,2
35450,945,0,0
35452,942,0,0
35453,3,0,2
35454,942,0,0
35456,942,0,0
35457,3,0,2
35458,941,0,0
35460,941,0,0
35461,3,0,2
35462,940,0,0
35464,940,0,0
35465,3,0,2
35466,942,0,0
35468,942,0,0
35469,3,0,2
35470,943,0,0
35472,942,0,0
35473,3,0,2
35474,943,0,0
35476,945,0,0
35477,3,0,2
35478,943,0,0
35480,943,0,0
35481,3,0,2
35482,942,0,0
35484,938,0,0
35485,3,0,2
35486,939,0,0
35488,945,0,0
35489,3,0,2
35490,937,0,0
35492,938,0,0
35493,3,0,2
35494,938,0,0
35496,940,0,0
35497,3,0,2
35498,945,0,0
35500,945,0,0
35501,3,0,2
35502,945,0,0
35504,940,0,0
35505,3,0,2
35506,942,0,0
35508,943,0,0
35509,3,0,2
35510,942,0,0
35512,941,0,0
35513,3,0,2
35514,939,0,0
35516,938,0,0
35517,3,0,2
35518,945,0,0
35520,938,0,0
35521,3,0,2
35522,940,0,0
35524,938,0,0
35525,3,0,2
35526,941,0,0
35528,943,0,0
35529,3,0,2
35530,940,0,0
35532,940,0,0
35533,3,0,2
35534,939,0,0
35536,941,0,0
35537,3,0,2
35538,942,0,0
35540,945,0,0
35541,3,0,2
35542,941,0,0
35544,942,0,0
35545,3,0,2
35546,942,0,0
35548,944,0,0
35549,3,0,2
35550,945,0,0
35552,940,0,0
35553,3,0,2
35554,945,0,0
35556,939,0,0
35557,3,0,2
35558,945,0,0
35560,938,0,0
35561,3,0,2
35562,940,0,0
35564,942,0,0
35565,3,0,2
35566,944,0,0
35568,944,0,0
35569,3,0,2
35570,944,0,0
35572,943,0,0
35573,3,0,2
35574,944,0,0
35576,940,0,0
35577,3,0,2
35578,939,0,0
35580,941,0,0
35581,3,0,2
35582,941,0,0
35584,938,0,0
35585,3,0,2
35586,939,0,0
35588,944,0,0
35589,3,0,2
35590,938,0,0
35592,944,0,0
35593,3,0,2
35594,941,0,0
35596,939,0,0
35597,3,0,2
35598,940,0,0
35600,939,0,0
35601,3,0,2
35602,942,0,0
35604,941,0,0
35605,3,0,2
35606,941,0,0
35608,945,0,0
35609,3,0,2
35610,939,0,0
35612,940,0,0
35613,3,0,2
35614,944,0,0
35616,942,0,0
35617,3,0,2
35618,941,0,0
35620,946,0,0
35621,3,0,2
35622,942,0,0
35624,945,0,0
35625,3,0,2
35626,944,0,0
35628,940,0,0
35629,3,0,2
35630,940,0,0
35632,943,0,0
35633,3,0,2
35634,941,0,0
35636,944,0,0
35637,3,0,2
35638,940,0,0
35640,939,0,0
35641,3,0,2
35642,944,0,0
35644,945,0,0
35645,3,0,2
35646,942,0,0
35648,943,0,0
35649,3,0,2
35650,944,0,0
35652,942,0,0
35653,3,0,2
35654,942,0,0
35656,939,0,0
35657,3,0,2
35658,943,0,0
35660,945,0,0
35661,3,0,2
35662,943,0,0
35664,942,0,0
35665,3,0,2
35666,945,0,0
35668,942,0,0
35669,3,0,2
35670,942,0,0
35672,942,0,0
35673,3,0,2
35674,943,0,0
35676,945,0,0
35677,3,0,2
35678,939,0,0
35680,944,0,0
35681,3,0,2
35682,938,0,0
35684,945,0,0
35685,3,0,2
35686,940,0,0
35688,938,0,0
35689,3,0,2
35690,943,0,0
35692,941,0,0
35693,3,0,2
35694,945,0,0
35696,938,0,0
35697,3,0,2
35698,939,0,0
35700,939,0,0
35701,3,0,2
35702,944,0,0
35704,938,0,0
35705,3,0,2
35706,944,0,0
35708,945,0,0
35709,3,0,2
35710,940,0,0
35712,940,0,0
35713,3,0,2
35714,939,0,0
35716,944,0,0
35717,3,0,2
35718,945,0,0
35720,941,0,0
35721,3,0,2
35722,938,0,0
35724,940,0,0
35725,3,0,2
35726,942,0,0
35728,944,0,0
35729,3,0,2
35730,940,0,0
35732,944,0,0
35733,3,0,2
35734,941,0,0
35736,940,0,0
35737,3,0,2
35738,938,0,0
35740,938,0,0
35741,3,0,2
35742,942,0,0
35744,942,0,0
35745,3,0,2
35746,939,0,0
35748,942,0,0
35749,3,0,2
35750,943,0,0
35752,945,0,0
35753,3,0,2
35754,944,0,0
35756,941,0,0
35757,3,0,2
35758,943,0,0
35760,945,0,0
35761,3,0,2
35762,944,0,0
35764,942,0,0
35765,3,0,2
35766,940,0,0
35768,944,0,0
35769,3,0,2
35770,941,0,0
35772,944,0,0
35773,3,0,2
35774,942,0,0
35776,938,0,0
35777,3,0,2
35778,944,0,0
35780,941,0,0
35781,3,0,2
35782,938,0,0
35784,942,0,0
35785,3,0,2
35786,942,0,0
35788,941,0,0
35789,3,0,2
35790,940,0,0
35792,942,0,0
35793,3,0,2
35794,942,0,0
35796,938,0,0
35797,3,0,2
35798,944,0,0
35800,941,0,0
35801,3,0,2
35802,941,0,0
35804,939,0,0
35805,3,0,2
35806,943,0,0
35808,942,0,0
35809,3,0,2
35810,939,0,0
35812,940,0,0
35813,3,0,2
35814,943,0,0
35816,941,0,0
35817,3,0,2
35818,943,0,0
35820,939,0,0
35821,3,0,2
35822,945,0,0
35824,942,0,0
35825,3,0,2
35826,942,0,0
35828,943,0,0
35829,3,0,2
35830,942,0,0
35832,944,0,0
35833,3,0,2
35834,940,0,0
35836,942,0,0
35837,3,0,2
35838,938,0,0
35840,941,0,0
35841,3,0,2
35842,940,0,0
35844,944,0,0
35845,3,0,2
35846,943,0,0
35848,940,0,0
35849,3,0,2
35850,945,0,0
35852,944,0,0
35853,3,0,2
35854,940,0,0
35856,940,0,0
35857,3,0,2
35858,944,0,0
35860,939,0,0
35861,3,0,2
35862,941,0,0
35864,942,0,0
35865,3,0,2
35866,940,0,0
35868,940,0,0
35869,3,0,2
35870,944,0,0
35872,940,0,0
35873,3,0,2
35874,945,0,0
35876,939,0,0
35877,3,0,2
35878,942,0,0
35880,944,0,0
35881,3,0,2
35882,941,0,0
35884,941,0,0
35885,3,0,2
35886,943,0,0
35888,941,0,0
35889,3,0,2
35890,945,0,0
35892,941,0,0
35893,3,0,2
35894,939,0,0
35896,940,0,0
35897,3,0,2
35898,940,0,0
35900,944,0,0
35901,3,0,2
35902,942,0,0
35904,940,0,0
35905,3,0,2
35906,938,0,0
35908,938,0,0
35909,3,0,2
35910,943,0,0
35912,945,0,0
35913,3,0,2
35914,942,0,0
35916,939,0,0
35917,3,0,2
35918,942,0,0
35920,943,0,0
35921,3,0,2
35922,944,0,0
35924,940,0,0
35925,3,0,2
35926,944,0,0
35928,944,0,0
35929,3,0,2
35930,940,0,0
35932,942,0,0
35933,3,0,2
35934,943,0,0
35936,942,0,0
35937,3,0,2
35938,945,0,0
35940,945,0,0
35941,3,0,2
35942,940,0,0
35944,942,0,0
35945,3,0,2
35946,939,0,0
35948,942,0,0
35949,3,0,2
35950,943,0,0
35952,944,0,0
35953,3,0,2
35954,940,0,0
35956,938,0,0
35957,3,0,2
35958,945,0,0
35960,941,0,0
35961,3,0,2
35962,940,0,0
35964,940,0,0
35965,3,0,2
35966,940,0,0
35968,940,0,0
35969,3,0,2
35970,944,0,0
35972,942,0,0
35973,3,0,2
35974,940,0,0
35976,938,0,0
35977,3,0,2
35978,939,0,0
35980,940,0,0
35981,3,0,2
35982,944,0,0
35984,941,0,0
35985,3,0,2
35986,944,0,0
35988,940,0,0
35989,3,0,2
35990,938,0,0
35992,941,0,0
35993,3,0,2
35994,938,0,0
35996,944,0,0
35997,3,0,2
35998,941,0,0
36000,944,0,0
36001,3,0,2
36002,944,0,0
36004,943,0,0
36005,3,0,2
36006,942,0,0
36008,943,0,0
36009,3,0,2
36010,940,0,0
36012,941,0,0
36013,3,0,2
36014,939,0,0
36016,941,0,0
36017,3,0,2
36018,944,0,0
36020,944,0,0
36021,3,0,2
36022,939,0,0
36024,938,0,0
36025,3,0,2
36026,942,0,0
36028,943,0,0
36029,3,0,2
36030,940,0,0
36032,943,0,0
36033,3,0,2
36034,939,0,0
36036,940,0,0
36037,3,0,2
36038,943,0,0
36040,942,0,0
36041,3,0,2
36042,943,0,0
36044,941,0,0
36045,3,0,2
36046,941,0,0
36048,941,0,0
36049,3,0,2
36050,938,0,0
36052,939,0,0
36053,3,0,2
36054,939,0,0
36056,943,0,0
36057,3,0,2
36058,940,0,0
36060,941,0,0
36061,3,0,2
36062,944,0,0
36064,939,0,0
36065,3,0,2
36066,945,0,0
36068,940,0,0
36069,3,0,2
36070,940,0,0
36072,944,0,0
36073,3,0,2
36074,945,0,0
36076,939,0,0
36077,3,0,2
36078,945,0,0
36080,944,0,0
36081,3,0,2
36082,942,0,0
36084,943,0,0
36085,3,0,2
36086,942,0,0
36088,939,0,0
36089,3,0,2
36090,938,0,0
36092,945,0,0
36093,3,0,2
36094,942,0,0
36096,940,0,0
36097,939,0,0
36098,940,0,0
36100,945,0,0
36101,940,0,0
36102,942,0,0
36104,944,0,0
36105,945,0,0
36106,942,0,0
36108,944,0,0
36109,941,0,0
36110,938,0,0
36112,944,0,0
36113,3,0,2
36114,938,0,0
36116,938,0,0
36117,942,0,0
36118,943,0,0
36120,940,0,0
36121,940,0,0
36122,942,0,0
36124,940,0,0
36125,939,0,0
36126,939,0,0
36128,940,0,0
36129,942,0,0
36130,942,0,0
36132,938,0,0
36133,939,0,0
36134,938,0,0
36136,938,0,0
36137,939,0,0
36138,939,0,0
36140,945,0,0
36141,3,0,2
36142,943,0,0
36144,943,0,0
36145,7,0,0
36146,944,0,0
36148,939,0,0
36149,942,0,0
36150,945,0,0
36152,941,0,0
36153,942,0,0
36154,940,0,0
36156,940,0,0
36157,942,0,0
36158,941,0,0
36160,945,0,0
36161,941,0,0
36162,940,0,0
36164,944,0,0
36165,939,0,0
36166,942,0,0
36168,941,0,0
36169,3,0,2
36170,944,0,0
36172,942,0,0
36173,3,0,2
36174,946,0,0
36176,942,0,0
36177,7,0,0
36178,939,0,0
36180,940,0,0
36181,939,0,0
36182,939,0,0
36184,944,0,0
36185,944,0,0
36186,944,0,0
36188,939,0,0
36189,942,0,0
36190,943,0,0
36192,939,0,0
36193,942,0,0
36194,940,0,0
36196,939,0,0
36197,944,0,0
36198,941,0,0
36200,945,0,0
36201,3,0,2
36202,944,0,0
36204,946,0,0
36205,938,0,0
36206,940,0,0
36208,942,0,0
36209,941,0,0
36210,946,0,0
36212,940,0,0
36213,944,0,0
36214,943,0,0
36216,941,0,0
36217,945,0,0
36218,938,0,0
36220,942,0,0
36221,944,0,0
36222,941,0,0
36224,945,0,0
36225,946,0,0
36226,939,0,0
36228,943,0,0
36229,944,0,0
36230,939,0,0
36232,940,0,0
36233,939,0,0
36234,939,0,0
36236,943,0,0
36237,939,0,0
36238,945,0,0
36240,943,0,0
36241,944,0,0
36242,941,0,0
36244,941,0,0
36245,939,0,0
36246,946,0,0
36248,944,0,0
36249,945,0,0
36250,942,0,0
36252,940,0,0
36253,3,0,2
36254,939,0,0
36256,940,0,0
36257,939,0,0
36258,941,0,0
36260,943,0,0
36261,939,0,0
36262,944,0,0
36264,941,0,0
36265,3,0,2
36266,944,0,0
36268,940,0,0
36269,938,0,0
36270,941,0,0
36272,940,0,0
36273,940,0,0
36274,942,0,0
36276,939,0,0
36277,3,0,2
36278,943,0,0
36280,942,0,0
36281,944,0,0
36282,939,0,0
36284,944,0,0
36285,3,0,2
36286,942,0,0
36288,945,0,0
36289,941,0,0
36290,942,0,0
36292,942,0,0
36293,943,0,0
36294,942,0,0
36296,938,0,0
36297,3,0,2
36298,938,0,0
36300,942,0,0
36301,3,0,2
36302,943,0,0
36304,940,0,0
36305,940,0,0
36306,941,0,0
36308,941,0,0
36309,3,0,2
36310,941,0,0
36312,944,0,0
36313,939,0,0
36314,940,0,0
36316,939,0,0
36317,3,0,2
36318,943,0,0
36320,942,0,0
36321,941,0,0
36322,942,0,0
36324,942,0,0
36325,944,0,0
36326,938,0,0
36328,940,0,0
36329,941,0,0
36330,941,0,0
36332,944,0,0
36333,3,0,2
36334,942,0,0
36336,944,0,0
36337,939,0,0
36338,944,0,0
36340,941,0,0
36341,942,0,0
36342,944,0,0
36344,943,0,0
36345,940,0,0
36346,939,0,0
36348,945,0,0
36349,941,0,0
36350,940,0,0
36352,938,0,0
36353,3,0,2
36354,939,0,0
36356,940,0,0
36357,3,0,0
36358,943,0,0
36360,940,0,0
36361,3,0,2
36362,943,0,0
36364,942,0,0
36365,3,0,2
36366,942,0,0
36368,939,0,0
36369,3,0,0
36370,942,0,0
36372,945,0,0
36373,3,0,0
36374,944,0,0
36376,944,0,0
36377,3,0,2
36378,943,0,0
36380,941,0,0
36381,3,0,2
36382,940,0,0
36384,945,0,0
36385,3,0,0
36386,938,0,0
36388,944,0,0
36389,3,0,0
36390,945,0,0
36392,939,0,0
36393,3,0,2
36394,940,0,0
36396,945,0,0
36397,3,0,2
36398,942,0,0
36400,941,0,0
36401,3,0,0
36402,942,0,0
36404,939,0,0
36405,3,0,2
36406,942,0,0
36408,944,0,0
36409,3,0,0
36410,945,0,0
36412,946,0,0
36413,3,0,2
36414,939,0,0
36416,938,0,0
36417,3,0,2
36418,942,0,0
36420,941,0,0
36421,3,0,2
36422,945,0,0
36424,945,0,0
36425,3,0,2
36426,942,0,0
36428,942,0,0
36429,3,0,2
36430,940,0,0
36432,943,0,0
36433,3,0,2
36434,945,0,0
36436,943,0,0
36437,3,0,2
36438,939,0,0
36440,939,0,0
36441,3,0,2
36442,938,0,0
36444,938,0,0
36445,3,0,2
36446,944,0,0
36448,944,0,0
36449,3,0,2
36450,941,0,0
36452,941,0,0
36453,3,0,2
36454,939,0,0
36456,938,0,0
36457,3,0,0
36458,946,0,0
36460,946,0,0
36461,3,0,0
36462,944,0,0
36464,939,0,0
36465,3,0,2
36466,943,0,0
36468,939,0,0
36469,3,0,0
36470,943,0,0
36472,939,0,0
36473,3,0,2
36474,945,0,0
36476,938,0,0
36477,3,0,0
36478,937,0,0
36480,938,0,0
36481,3,0,2
36482,939,0,0
36484,945,0,0
36485,3,0,2
36486,940,0,0
36488,944,0,0
36489,3,0,2
36490,938,0,0
36492,943,0,0
36493,3,0,2
36494,945,0,0
36496,942,0,0
36497,3,0,2
36498,940,0,0
36500,939,0,0
36501,3,0,2
36502,938,0,0
36504,938,0,0
36505,3,0,2
36506,942,0,0
36508,945,0,0
36509,3,0,2
36510,938,0,0
36512,941,0,0
36513,3,0,2
36514,942,0,0
36516,939,0,0
36517,3,0,2
36518,939,0,0
36520,939,0,0
36521,3,0,2
36522,940,0,0
36524,943,0,0
36525,3,0,2
36526,940,0,0
36528,942,0,0
36529,3,0,2
36530,942,0,0
36532,941,0,0
36533,3,0,2
36534,938,0,0
36536,944,0,0
36537,3,0,2
36538,941,0,0
36540,938,0,0
36541,3,0,2
36542,941,0,0
36544,944,0,0
36545,3,0,2
36546,942,0,0
36548,942,0,0
36549,3,0,2
36550,938,0,0
36552,940,0,0
36553,3,0,2
36554,944,0,0
36556,939,0,0
36557,3,0,2
36558,941,0,0
36560,939,0,0
36561,3,0,2
36562,942,0,0
36564,942,0,0
36565,3,0,2
36566,939,0,0
36568,940,0,0
36569,3,0,2
36570,941,0,0
36572,943,0,0
36573,3,0,2
36574,945,0,0
36576,941,0,0
36577,3,0,2
36578,942,0,0
36580,938,0,0
36581,3,0,2
36582,941,0,0
36584,944,0,0
36585,3,0,2
36586,943,0,0
36588,942,0,0
36589,3,0,2
36590,942,0,0
36592,943,0,0
36593,3,0,2
36594,944,0,0
36596,942,0,0
36597,3,0,2
36598,945,0,0
36600,944,0,0
36601,3,0,2
36602,940,0,0
36604,942,0,0
36605,3,0,2
36606,945,0,0
36608,941,0,0
36609,3,0,2
36610,940,0,0
36612,941,0,0
36613,3,0,2
36614,942,0,0
36616,939,0,0
36617,3,0,2
36618,941,0,0
36620,945,0,0
36621,3,0,2
36622,938,0,0
36624,944,0,0
36625,3,0,2
36626,941,0,0
36628,943,0,0
36629,3,0,2
36630,944,0,0
36632,938,0,0
36633,3,0,2
36634,940,0,0
36636,938,0,0
36637,3,0,2
36638,944,0,0
36640,941,0,0
36641,3,0,2
36642,942,0,0
36644,941,0,0
36645,3,0,2
36646,945,0,0
36648,938,0,0
36649,3,0,2
36650,942,0,0
36652,941,0,0
36653,3,0,2
36654,940,0,0
36656,945,0,0
36657,3,0,2
36658,939,0,0
36660,944,0,0
36661,3,0,2
36662,942,0,0
36664,938,0,0
36665,3,0,2
36666,945,0,0
36668,937,0,0
36669,3,0,2
36670,944,0,0
36672,943,0,0
36673,3,0,2
36674,945,0,0
36676,941,0,0
36677,3,0,2
36678,938,0,0
36680,942,0,0
36681,3,0,2
36682,941,0,0
36684,944,0,0
36685,3,0,2
36686,944,0,0
36688,941,0,0
36689,3,0,2
36690,944,0,0
36692,940,0,0
36693,3,0,2
36694,942,0,0
36696,942,0,0
36697,3,0,2
36698,944,0,0
36700,945,0,0
36701,3,0,2
36702,940,0,0
36704,942,0,0
36705,3,0,2
36706,939,0,0
36708,942,0,0
36709,3,0,2
36710,941,0,0
36712,939,0,0
36713,3,0,2
